35,42	0,0
35,46	35,50
35,46	41,48
35,46	41,58
35,46	43,50
35,46	49,58
35,50	41,48
35,50	41,58
35,50	43,50
35,50	49,58
35,50	55,56
35,50	0,0
41,48	41,58
41,48	43,50
41,48	49,58
41,58	43,50
41,58	49,58
43,50	49,58
43,50	55,56
43,50	0,0
55,56	0,0
